;Tick;Base;sample_size_Open;mean_Open;std_Open;p1_Open;p5_Open;p10_Open;p25_Open;p50_Open;p75_Open;p90_Open;p95_Open;p99_Open;sample_size_High;mean_High;std_High;p1_High;p5_High;p10_High;p25_High;p50_High;p75_High;p90_High;p95_High;p99_High;sample_size_Low;mean_Low;std_Low;p1_Low;p5_Low;p10_Low;p25_Low;p50_Low;p75_Low;p90_Low;p95_Low;p99_Low;sample_size_Close;mean_Close;std_Close;p1_Close;p5_Close;p10_Close;p25_Close;p50_Close;p75_Close;p90_Close;p95_Close;p99_Close;sample_size_Volume;mean_Volume;std_Volume;p1_Volume;p5_Volume;p10_Volume;p25_Volume;p50_Volume;p75_Volume;p90_Volume;p95_Volume;p99_Volume;sample_size_N_trades;mean_N_trades;std_N_trades;p1_N_trades;p5_N_trades;p10_N_trades;p25_N_trades;p50_N_trades;p75_N_trades;p90_N_trades;p95_N_trades;p99_N_trades
TRXBNB;TRX;BNB;2755.000000000000000;0.000206043339383;0.000011208572447;0.000189900000000;0.000192200000000;0.000193800000000;0.000197100000000;0.000202900000000;0.000216400000000;0.000222160000000;0.000225800000000;0.000235600000000;2755.000000000000000;0.000206665009074;0.000011364632419;0.000190454000000;0.000192800000000;0.000194400000000;0.000197600000000;0.000203300000000;0.000217250000000;0.000223200000000;0.000226600000000;0.000236746000000;2755.000000000000000;0.000205402577132;0.000011023050123;0.000189054000000;0.000191800000000;0.000193400000000;0.000196500000000;0.000202500000000;0.000215700000000;0.000221100000000;0.000225000000000;0.000234300000000;2755.000000000000000;0.000206034047187;0.000011198862179;0.000189800000000;0.000192200000000;0.000193800000000;0.000197100000000;0.000202900000000;0.000216400000000;0.000222160000000;0.000225700000000;0.000235646000000;2755.000000000000000;716912.112522686016746;431035.776943890028633;93685.899999999994179;204943.799999999988358;296502.400000000023283;441610.500000000000000;635344.000000000000000;896427.500000000000000;1235117.599999999627471;1473305.999999999534339;2057784.340000000782311;2755.000000000000000;255.136479128856649;316.540816980154545;57.000000000000000;76.000000000000000;86.400000000000034;114.000000000000000;161.000000000000000;261.000000000000000;512.000000000000000;756.000000000000000;1416.520000000000437
TRXBTC;TRX;BTC;2755.000000000000000;0.000001985263158;0.000000111759211;0.000001770000000;0.000001790000000;0.000001810000000;0.000001900000000;0.000002010000000;0.000002070000000;0.000002130000000;0.000002150000000;0.000002170000000;2755.000000000000000;0.000001993023593;0.000000111211630;0.000001780000000;0.000001800000000;0.000001810000000;0.000001910000000;0.000002020000000;0.000002080000000;0.000002140000000;0.000002150000000;0.000002170000000;2755.000000000000000;0.000001977045372;0.000000111118630;0.000001770000000;0.000001780000000;0.000001800000000;0.000001900000000;0.000002000000000;0.000002060000000;0.000002120000000;0.000002140000000;0.000002160000000;2755.000000000000000;0.000001985854809;0.000000111528014;0.000001770000000;0.000001790000000;0.000001810000000;0.000001900000000;0.000002010000000;0.000002070000000;0.000002130000000;0.000002150000000;0.000002170000000;2755.000000000000000;1320536.240653357468545;2145801.704609273001552;59815.099999999998545;110434.399999999994179;163872.400000000023283;354977.000000000000000;789453.000000000000000;1582378.500000000000000;2873164.200000000186265;4189310.599999999161810;8402715.200000002980232;2755.000000000000000;223.936479128856632;343.439244493671538;36.000000000000000;50.000000000000000;60.400000000000034;86.000000000000000;138.000000000000000;228.000000000000000;408.000000000000000;638.599999999999454;1710.160000000001673
TRXETH;TRX;ETH;2755.000000000000000;0.000029191350272;0.000000936475490;0.000027705400000;0.000027920000000;0.000028200000000;0.000028560000000;0.000028960000000;0.000029610000000;0.000030870000000;0.000031130000000;0.000031674600000;2755.000000000000000;0.000029267858439;0.000000940752405;0.000027770000000;0.000027980000000;0.000028280000000;0.000028620000000;0.000029040000000;0.000029700000000;0.000030940000000;0.000031200000000;0.000031770000000;2755.000000000000000;0.000029113564428;0.000000933158950;0.000027640000000;0.000027860000000;0.000028130000000;0.000028490000000;0.000028870000000;0.000029510000000;0.000030794000000;0.000031080000000;0.000031564600000;2755.000000000000000;0.000029190754991;0.000000937070779;0.000027700000000;0.000027917000000;0.000028194000000;0.000028550000000;0.000028950000000;0.000029600000000;0.000030870000000;0.000031130000000;0.000031684600000;2755.000000000000000;1368758.313974591670558;749153.292728112661280;148764.419999999983702;411951.099999999976717;587761.400000000023283;852328.000000000000000;1249971.000000000000000;1715751.000000000000000;2275166.999999999534339;2731759.200000000186265;3874769.180000000633299;2755.000000000000000;310.662431941923785;433.269804015234399;67.000000000000000;102.700000000000003;118.000000000000000;148.000000000000000;200.000000000000000;308.000000000000000;538.599999999999909;843.799999999998249;1922.480000000001155
TRXPAX;;;1662.000000000000000;0.075317244283995;0.003823339731447;0.062830000000000;0.069130500000000;0.070405000000000;0.072582500000000;0.075645000000000;0.078020000000000;0.080000000000000;0.080915500000000;0.082911200000000;1662.000000000000000;0.075507593261131;0.003854855641587;0.062830000000000;0.069392000000000;0.070520000000000;0.072792500000000;0.075950000000000;0.078247500000000;0.080220000000000;0.081180000000000;0.083060000000000;1662.000000000000000;0.075125042117930;0.003803643666622;0.062830000000000;0.068800000000000;0.070240000000000;0.072395000000000;0.075375000000000;0.077857500000000;0.079639000000000;0.080750000000000;0.082880000000000;1662.000000000000000;0.075311504211793;0.003825725656489;0.062830000000000;0.069195000000000;0.070341000000000;0.072550000000000;0.075640000000000;0.078020000000000;0.079980000000000;0.080909000000000;0.082995100000000;1662.000000000000000;13646.006016847171850;74254.216810503683519;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;1268.699999999999818;7979.050000000000182;14297.250000000003638;27560.179999999927531;439819.340999999141786;1662.000000000000000;16.984356197352586;24.325876162219640;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;2.000000000000000;35.000000000000000;54.000000000000000;62.000000000000000;83.779999999999745
TRXTUSD;;;2755.000000000000000;0.072861059891107;0.004613834129432;0.058965400000000;0.066065000000000;0.067670000000000;0.070020000000000;0.072410000000000;0.076200000000000;0.078840000000000;0.080220000000000;0.081989200000000;2755.000000000000000;0.073025284936479;0.004635606274898;0.059265400000000;0.066140000000000;0.067740000000000;0.070185000000000;0.072570000000000;0.076350000000000;0.079016000000000;0.080470000000000;0.082180000000000;2755.000000000000000;0.072610395644283;0.004591016275551;0.058837200000000;0.065861000000000;0.067514000000000;0.069810000000000;0.072160000000000;0.075855000000000;0.078636000000000;0.080010000000000;0.081603800000000;2755.000000000000000;0.072757052631579;0.004612079833159;0.059040000000000;0.065937000000000;0.067584000000000;0.069930000000000;0.072270000000000;0.076080000000000;0.078840000000000;0.080220000000000;0.081869800000000;2755.000000000000000;32662.546569872964028;66997.033474286086857;0.000000000000000;0.000000000000000;146.240000000000009;1151.299999999999955;7081.300000000000182;34931.150000000001455;92636.239999999932479;139977.469999999710126;320800.316000000049826;2755.000000000000000;11.437023593466424;15.568871912544193;0.000000000000000;0.000000000000000;1.000000000000000;3.000000000000000;6.000000000000000;13.000000000000000;28.000000000000000;43.299999999999727;80.460000000000036
TRXUSDC;;;2755.000000000000000;0.072962264972777;0.004620284788897;0.059055400000000;0.066088000000000;0.067780000000000;0.070095000000000;0.072530000000000;0.076285000000000;0.078986000000000;0.080373000000000;0.082093600000000;2755.000000000000000;0.073155495462795;0.004609389911195;0.059300800000000;0.066237000000000;0.067934000000000;0.070285000000000;0.072760000000000;0.076410000000000;0.079216000000000;0.080560000000000;0.082454600000000;2755.000000000000000;0.072705651542650;0.004630972980497;0.058750800000000;0.065851000000000;0.067604000000000;0.069845000000000;0.072270000000000;0.076060000000000;0.078782000000000;0.080083000000000;0.081700000000000;2755.000000000000000;0.072900511796733;0.004617062790614;0.058995400000000;0.066000000000000;0.067734000000000;0.070070000000000;0.072450000000000;0.076240000000000;0.078970000000000;0.080283000000000;0.081843800000000;2755.000000000000000;168274.115353901986964;202892.105730490293354;147.915999999999997;2242.219999999999800;7050.400000000001455;31452.099999999998545;99732.800000000002910;233224.899999999994179;411589.739999999990687;541757.369999999878928;921976.430000000051223;2755.000000000000000;20.115426497277682;16.891597309426810;1.000000000000000;3.000000000000000;4.000000000000000;8.000000000000000;16.000000000000000;28.000000000000000;42.000000000000000;54.299999999999727;76.000000000000000
TRXUSDT;TRX;USDT;2755.000000000000000;0.072953600725953;0.004615011003552;0.058980800000000;0.066062000000000;0.067774000000000;0.070135000000000;0.072520000000000;0.076260000000000;0.079002000000000;0.080343000000000;0.082108400000000;2755.000000000000000;0.073217357531760;0.004617365562905;0.059326200000000;0.066257000000000;0.067980000000000;0.070375000000000;0.072790000000000;0.076505000000000;0.079308000000000;0.080643000000000;0.082484600000000;2755.000000000000000;0.072665495462795;0.004609262984761;0.058623200000000;0.065844000000000;0.067570000000000;0.069855000000000;0.072270000000000;0.076010000000000;0.078636000000000;0.079983000000000;0.081627600000000;2755.000000000000000;0.072950000000000;0.004626150806942;0.058976200000000;0.066052000000000;0.067788000000000;0.070130000000000;0.072520000000000;0.076265000000000;0.079008000000000;0.080333000000000;0.082161400000000;2755.000000000000000;14844611.999310344457626;11301315.237443327903748;3011451.740000000223517;4378298.809999999590218;5303902.379999999888241;7496587.849999998696148;11637724.300000000745058;18179245.800000000745058;28622488.399999998509884;36438256.149999998509884;57447998.609999999403954;2755.000000000000000;2340.881306715064056;1448.994992869257658;691.779999999999973;898.500000000000114;1059.400000000000091;1371.500000000000000;1897.000000000000000;2855.000000000000000;4288.600000000000364;5255.699999999997090;7335.840000000000146
TRXXRP;;;2755.000000000000000;0.081840725952813;0.003753163667217;0.072720800000000;0.075150000000000;0.076568000000000;0.080010000000000;0.081700000000000;0.083500000000000;0.087736000000000;0.088500000000000;0.090530000000000;2755.000000000000000;0.082111230490018;0.003725809308234;0.073180000000000;0.075450000000000;0.076854000000000;0.080275000000000;0.081920000000000;0.083715000000000;0.087970000000000;0.088763000000000;0.090728400000000;2755.000000000000000;0.081583992740472;0.003769154448394;0.072477000000000;0.074907000000000;0.076374000000000;0.079750000000000;0.081480000000000;0.083260000000000;0.087466000000000;0.088196000000000;0.090239200000000;2755.000000000000000;0.081845836660617;0.003745239269481;0.072956200000000;0.075197000000000;0.076614000000000;0.079990000000000;0.081710000000000;0.083500000000000;0.087730000000000;0.088513000000000;0.090473000000000;2755.000000000000000;102646.186424682382494;214284.861816362448735;1079.147999999999911;3841.320000000000164;7161.680000000000291;16375.349999999998545;41111.000000000000000;107144.750000000000000;243877.480000000010477;403913.109999999753200;845486.500000000116415;2755.000000000000000;58.389110707804001;83.023865270609491;4.000000000000000;7.700000000000017;11.000000000000000;19.000000000000000;35.000000000000000;69.000000000000000;124.000000000000000;173.299999999999727;364.140000000000327
TUSDUSDT;TUSD;USDT;2755.000000000000000;0.999554301270417;0.000450132680559;0.998400000000000;0.998600000000000;0.998800000000000;0.999300000000000;0.999700000000000;0.999900000000000;1.000000000000000;1.000100000000000;1.000300000000000;2755.000000000000000;0.999642540834846;0.000448734544206;0.998500000000000;0.998700000000000;0.998900000000000;0.999400000000000;0.999700000000000;1.000000000000000;1.000100000000000;1.000200000000000;1.000400000000000;2755.000000000000000;0.999467513611615;0.000474558718793;0.998100000000000;0.998500000000000;0.998700000000000;0.999300000000000;0.999600000000000;0.999800000000000;1.000000000000000;1.000000000000000;1.000200000000000;2755.000000000000000;0.999552268602541;0.000449728016710;0.998400000000000;0.998600000000000;0.998800000000000;0.999300000000000;0.999600000000000;0.999900000000000;1.000000000000000;1.000100000000000;1.000300000000000;2755.000000000000000;136850.178029038128443;183230.969210364361061;6270.350399999999354;13856.503000000002430;20233.114000000001397;39704.599999999998545;82522.300000000002910;165029.364999999990687;298003.777999999991152;429113.527999999932945;756010.650600000168197;2755.000000000000000;97.271869328493636;100.746306548059039;15.000000000000000;22.000000000000000;27.000000000000000;41.000000000000000;68.000000000000000;117.000000000000000;200.000000000000000;267.199999999998852;459.000000000000000
USDCUSDT;USDC;USDT;2755.000000000000000;0.999606352087114;0.000458324431362;0.998400000000000;0.998600000000000;0.998800000000000;0.999400000000000;0.999700000000000;0.999900000000000;1.000100000000000;1.000200000000000;1.000300000000000;2755.000000000000000;0.999704972776770;0.000466006656970;0.998500000000000;0.998700000000000;0.998900000000000;0.999500000000000;0.999800000000000;1.000000000000000;1.000200000000000;1.000300000000000;1.000400000000000;2755.000000000000000;0.999499019963702;0.000455531581101;0.998300000000000;0.998500000000000;0.998800000000000;0.999300000000000;0.999600000000000;0.999800000000000;1.000000000000000;1.000000000000000;1.000200000000000;2755.000000000000000;0.999608384754991;0.000458529295816;0.998400000000000;0.998600000000000;0.998800000000000;0.999400000000000;0.999700000000000;0.999900000000000;1.000100000000000;1.000200000000000;1.000300000000000;2755.000000000000000;1463546.133415607968345;1418626.549109842861071;195183.325400000001537;303657.005000000004657;400654.628000000084285;613449.979999999981374;1033247.780000000027940;1786140.044999999925494;2984485.195999999064952;4001338.138999995309860;6871820.396200001239777;2755.000000000000000;523.057713248638834;269.825241436017052;196.000000000000000;248.699999999999989;283.000000000000000;351.000000000000000;453.000000000000000;608.500000000000000;843.000000000000000;1038.299999999999500;1509.299999999999955
VETBNB;VET;BNB;2755.000000000000000;0.000319753466425;0.000018868099952;0.000274216000000;0.000288800000000;0.000295400000000;0.000306100000000;0.000320000000000;0.000333650000000;0.000345500000000;0.000351500000000;0.000356792000000;2755.000000000000000;0.000321014591652;0.000019313866204;0.000275300000000;0.000289370000000;0.000296000000000;0.000306850000000;0.000321400000000;0.000335200000000;0.000347100000000;0.000353600000000;0.000360646000000;2755.000000000000000;0.000318483484574;0.000018436412509;0.000272800000000;0.000288300000000;0.000294700000000;0.000305450000000;0.000318700000000;0.000332300000000;0.000343600000000;0.000349460000000;0.000354446000000;2755.000000000000000;0.000319702903811;0.000018855315356;0.000273916000000;0.000288870000000;0.000295200000000;0.000306100000000;0.000319900000000;0.000333500000000;0.000345400000000;0.000351500000000;0.000357192000000;2755.000000000000000;387299.241016333922744;493376.164934481028467;15448.840000000000146;38204.900000000001455;56380.800000000002910;113626.000000000000000;230209.000000000000000;463495.000000000000000;866227.199999999837019;1245035.099999999627471;2539513.180000000633299;2755.000000000000000;111.574591651542633;135.054336610026894;9.000000000000000;18.000000000000000;24.000000000000000;38.000000000000000;73.000000000000000;134.000000000000000;226.599999999999909;313.299999999999670;664.680000000000291
VETBTC;VET;BTC;2755.000000000000000;0.000003090740472;0.000000308774928;0.000002525400000;0.000002710000000;0.000002760000000;0.000002810000000;0.000003030000000;0.000003350000000;0.000003560000000;0.000003630000000;0.000003694600000;2755.000000000000000;0.000003107473684;0.000000311306256;0.000002540000000;0.000002730000000;0.000002770000000;0.000002820000000;0.000003050000000;0.000003370000000;0.000003580000000;0.000003650000000;0.000003714600000;2755.000000000000000;0.000003072319419;0.000000306199631;0.000002505400000;0.000002700000000;0.000002750000000;0.000002800000000;0.000003010000000;0.000003320000000;0.000003540000000;0.000003610000000;0.000003670000000;2755.000000000000000;0.000003090039927;0.000000309031797;0.000002520000000;0.000002710000000;0.000002760000000;0.000002810000000;0.000003030000000;0.000003350000000;0.000003560000000;0.000003630000000;0.000003690000000;2755.000000000000000;2583838.299818511586636;3231832.255717480089515;112880.419999999998254;267336.500000000000000;429164.400000000023283;810676.000000000000000;1539302.000000000000000;2998601.000000000000000;6025558.599999999627471;8514605.899999989196658;16011783.160000002011657;2755.000000000000000;527.326315789473711;609.410986233695212;48.000000000000000;78.700000000000017;105.000000000000000;179.000000000000000;345.000000000000000;634.000000000000000;1076.799999999999500;1601.199999999993452;3027.880000000002838
VETETH;VET;ETH;2755.000000000000000;0.000045301433757;0.000001895061692;0.000041725400000;0.000042634000000;0.000043250000000;0.000044020000000;0.000045010000000;0.000046360000000;0.000048036000000;0.000048840000000;0.000050480000000;2755.000000000000000;0.000045495894737;0.000001918952647;0.000041910000000;0.000042947000000;0.000043444000000;0.000044200000000;0.000045160000000;0.000046610000000;0.000048306000000;0.000049163000000;0.000050809200000;2755.000000000000000;0.000045107179673;0.000001874207393;0.000041436200000;0.000042377000000;0.000043010000000;0.000043840000000;0.000044850000000;0.000046190000000;0.000047840000000;0.000048650000000;0.000050080000000;2755.000000000000000;0.000045297455535;0.000001896010777;0.000041731600000;0.000042637000000;0.000043230000000;0.000044000000000;0.000045000000000;0.000046370000000;0.000048006000000;0.000048819000000;0.000050448400000;2755.000000000000000;1245142.131034482736140;1370422.029383266111836;51788.400000000001455;141121.299999999988358;202084.600000000005821;398939.000000000000000;817834.000000000000000;1575367.000000000000000;2692336.799999999813735;3782245.499999998603016;6719901.320000003091991;2755.000000000000000;236.738294010889291;248.482108752781926;19.000000000000000;35.000000000000000;47.000000000000000;85.000000000000000;161.000000000000000;296.000000000000000;502.199999999999818;711.199999999998909;1236.200000000000728
VETUSDT;VET;USDT;2755.000000000000000;0.113653088929220;0.012648833249827;0.081988000000000;0.093994000000000;0.098362000000000;0.106150000000000;0.111800000000000;0.123745000000000;0.131082000000000;0.134406000000000;0.139742800000000;2755.000000000000000;0.114477430127042;0.012739129792828;0.082795400000000;0.094795000000000;0.099004000000000;0.106880000000000;0.112500000000000;0.124855000000000;0.131750000000000;0.135535000000000;0.141223000000000;2755.000000000000000;0.112802834845735;0.012536980644788;0.081087000000000;0.093337000000000;0.097842000000000;0.105510000000000;0.111100000000000;0.122865000000000;0.129996000000000;0.133042000000000;0.138341200000000;2755.000000000000000;0.113642540834846;0.012658371748481;0.081850800000000;0.094000000000000;0.098384000000000;0.106150000000000;0.111830000000000;0.123800000000000;0.131070000000000;0.134355000000000;0.139722200000000;2755.000000000000000;23469006.587949182838202;19924024.689199931919575;2561871.364000000059605;4127863.689999999944121;6036688.360000000335276;10649122.449999999254942;18214601.800000000745058;29862573.850000001490116;45744212.520000003278255;61059377.179999902844429;101299615.082000046968460;2755.000000000000000;3763.558257713248622;3279.301550253549067;500.000000000000000;739.700000000000045;973.400000000000205;1722.500000000000000;2848.000000000000000;4713.000000000000000;7478.599999999996726;9677.199999999997090;15914.080000000010841
VIABTC;VIA;BTC;2755.000000000000000;0.000019884373866;0.000002057062960;0.000016625400000;0.000016920000000;0.000017084000000;0.000017820000000;0.000020020000000;0.000021590000000;0.000022256000000;0.000022983000000;0.000024564600000;2755.000000000000000;0.000019957382940;0.000002074138225;0.000016700000000;0.000016950000000;0.000017134000000;0.000017850000000;0.000020090000000;0.000021630000000;0.000022340000000;0.000023080000000;0.000024749200000;2755.000000000000000;0.000019809934664;0.000002047092045;0.000016585400000;0.000016870000000;0.000017030000000;0.000017750000000;0.000019970000000;0.000021520000000;0.000022172000000;0.000022820000000;0.000024464600000;2755.000000000000000;0.000019882039927;0.000002058571892;0.000016620000000;0.000016920000000;0.000017080000000;0.000017820000000;0.000020020000000;0.000021590000000;0.000022260000000;0.000022990000000;0.000024529200000;2755.000000000000000;7502.544464609800343;43146.389094615100475;0.000000000000000;8.700000000000017;55.000000000000000;310.500000000000000;1422.000000000000000;4623.000000000000000;12556.999999999983629;23395.699999999927968;82829.120000000097207;2755.000000000000000;45.988384754990925;204.258360673470321;0.000000000000000;1.000000000000000;2.000000000000000;5.000000000000000;15.000000000000000;39.000000000000000;81.599999999999923;129.000000000000000;359.660000000000821
VIBBTC;VIB;BTC;2755.000000000000000;0.000001354591652;0.000000138569848;0.000001080000000;0.000001130000000;0.000001170000000;0.000001240000000;0.000001390000000;0.000001460000000;0.000001510000000;0.000001550000000;0.000001704600000;2755.000000000000000;0.000001360624319;0.000000140589279;0.000001085400000;0.000001140000000;0.000001170000000;0.000001240000000;0.000001390000000;0.000001470000000;0.000001520000000;0.000001560000000;0.000001714600000;2755.000000000000000;0.000001348460980;0.000000136669849;0.000001080000000;0.000001130000000;0.000001160000000;0.000001240000000;0.000001390000000;0.000001450000000;0.000001500000000;0.000001540000000;0.000001690000000;2755.000000000000000;0.000001354341198;0.000000138420018;0.000001085400000;0.000001130000000;0.000001170000000;0.000001240000000;0.000001390000000;0.000001460000000;0.000001510000000;0.000001550000000;0.000001700000000;2755.000000000000000;171091.209437386569334;567290.994129743077792;0.000000000000000;0.000000000000000;402.200000000000500;3595.000000000000000;17552.000000000000000;67879.000000000000000;359642.999999999825377;1141930.099999995902181;2204095.419999999925494;2755.000000000000000;26.004355716878404;60.993939027477325;0.000000000000000;0.000000000000000;1.000000000000000;3.000000000000000;9.000000000000000;23.000000000000000;66.000000000000000;103.299999999999713;296.800000000001091
VIBETH;VIB;ETH;2755.000000000000000;0.000019887401089;0.000001448194394;0.000017460000000;0.000017780000000;0.000018000000000;0.000018780000000;0.000019830000000;0.000020750000000;0.000021920000000;0.000022483000000;0.000023979200000;2755.000000000000000;0.000019934533575;0.000001478863089;0.000017520800000;0.000017807000000;0.000018020000000;0.000018800000000;0.000019860000000;0.000020780000000;0.000022000000000;0.000022550000000;0.000024373000000;2755.000000000000000;0.000019837851180;0.000001417443454;0.000017395400000;0.000017750000000;0.000017980000000;0.000018760000000;0.000019800000000;0.000020710000000;0.000021816000000;0.000022343000000;0.000023731400000;2755.000000000000000;0.000019885709619;0.000001446528492;0.000017441600000;0.000017780000000;0.000017994000000;0.000018780000000;0.000019820000000;0.000020760000000;0.000021920000000;0.000022470000000;0.000023846000000;2755.000000000000000;68133.885299455534550;240589.290955070202472;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;2588.000000000000000;17274.500000000000000;101175.199999999924330;397640.399999998335261;1332854.480000000214204;2755.000000000000000;8.311070780399273;17.793597946776863;0.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;2.000000000000000;8.000000000000000;22.000000000000000;43.000000000000000;80.000000000000000
WABIBNB;WABI;BNB;2754.000000000000000;0.000672061365287;0.000056602342799;0.000581000000000;0.000590650000000;0.000607000000000;0.000638000000000;0.000667500000000;0.000695000000000;0.000726000000000;0.000771700000000;0.000868000000000;2754.000000000000000;0.000675185548293;0.000059178594903;0.000582000000000;0.000592650000000;0.000609000000000;0.000640000000000;0.000670000000000;0.000698000000000;0.000731000000000;0.000779350000000;0.000874470000000;2754.000000000000000;0.000669120551924;0.000055620458744;0.000580000000000;0.000589000000000;0.000606000000000;0.000635000000000;0.000665000000000;0.000692000000000;0.000722000000000;0.000766000000000;0.000862000000000;2754.000000000000000;0.000671975671750;0.000056696754059;0.000581000000000;0.000589000000000;0.000607000000000;0.000637250000000;0.000668000000000;0.000695000000000;0.000726700000000;0.000770000000000;0.000868470000000;2754.000000000000000;10141.091140159767747;92770.940944162372034;0.000000000000000;0.000000000000000;157.300000000000011;969.250000000000000;3226.000000000000000;7007.500000000000000;16287.900000000028740;29724.499999999992724;95742.139999999766587;2754.000000000000000;19.537400145243279;118.066455702535123;0.000000000000000;0.000000000000000;1.000000000000000;4.000000000000000;11.000000000000000;24.000000000000000;37.000000000000000;48.000000000000000;93.939999999999600
WABIBTC;WABI;BTC;2754.000000000000000;0.000006475900508;0.000000584504277;0.000005290600000;0.000005560000000;0.000005700000000;0.000006100000000;0.000006520000000;0.000006790000000;0.000007140000000;0.000007383500000;0.000008184700000;2754.000000000000000;0.000006509491649;0.000000604080138;0.000005325300000;0.000005580000000;0.000005730000000;0.000006120000000;0.000006545000000;0.000006820000000;0.000007187000000;0.000007480000000;0.000008240000000;2754.000000000000000;0.000006444549746;0.000000577222298;0.000005281200000;0.000005530000000;0.000005670000000;0.000006070000000;0.000006490000000;0.000006760000000;0.000007090000000;0.000007353500000;0.000008134700000;2754.000000000000000;0.000006475167030;0.000000584027279;0.000005300600000;0.000005560000000;0.000005700000000;0.000006100000000;0.000006520000000;0.000006790000000;0.000007140000000;0.000007390000000;0.000008200000000;2754.000000000000000;56077.793028322441387;708697.639921365305781;103.239999999999995;835.049999999999955;1749.900000000000091;5646.000000000000000;15799.500000000000000;33631.750000000000000;76006.399999999994179;134438.249999999854481;521728.099999998579733;2754.000000000000000;79.662672476397972;909.634553900357560;2.000000000000000;5.000000000000000;7.000000000000000;16.000000000000000;33.000000000000000;59.000000000000000;114.000000000000000;172.000000000000000;520.259999999988395
WANBNB;WAN;BNB;2754.000000000000000;0.002284442992012;0.000256173926164;0.001917530000000;0.001967000000000;0.002020000000000;0.002094000000000;0.002170000000000;0.002600000000000;0.002660000000000;0.002690000000000;0.002756410000000;2754.000000000000000;0.002292391430646;0.000258730888164;0.001923000000000;0.001971000000000;0.002024000000000;0.002100000000000;0.002179000000000;0.002610000000000;0.002670000000000;0.002707000000000;0.002770000000000;2754.000000000000000;0.002276631445171;0.000253552150737;0.001914000000000;0.001962000000000;0.002014300000000;0.002088000000000;0.002163000000000;0.002590000000000;0.002649000000000;0.002680000000000;0.002740000000000;2754.000000000000000;0.002284234204793;0.000256042481510;0.001918000000000;0.001967000000000;0.002020300000000;0.002094000000000;0.002170000000000;0.002600000000000;0.002660000000000;0.002690000000000;0.002750000000000;2754.000000000000000;2014.414342774146689;2946.963891776552828;46.530000000000001;149.965000000000003;242.099999999999994;493.074999999999989;1406.949999999999818;2766.875000000000000;4110.700000000002547;5251.384999999999309;10540.104999999899519;2754.000000000000000;19.652868554829340;13.784314050701694;1.000000000000000;3.000000000000000;5.000000000000000;8.000000000000000;17.000000000000000;31.000000000000000;36.000000000000000;40.000000000000000;55.000000000000000
WANBTC;WAN;BTC;2754.000000000000000;0.000021995406681;0.000002417923660;0.000017720600000;0.000018520000000;0.000018900000000;0.000019310000000;0.000022680000000;0.000024087500000;0.000024690000000;0.000024950000000;0.000026084700000;2754.000000000000000;0.000022082258533;0.000002442191486;0.000017841800000;0.000018560000000;0.000018950000000;0.000019360000000;0.000022810000000;0.000024180000000;0.000024810000000;0.000025100000000;0.000026224100000;2754.000000000000000;0.000021909237473;0.000002396227897;0.000017645300000;0.000018490000000;0.000018850000000;0.000019260000000;0.000022580000000;0.000024000000000;0.000024597000000;0.000024850000000;0.000025904700000;2754.000000000000000;0.000021992142338;0.000002418598729;0.000017680000000;0.000018520000000;0.000018900000000;0.000019312500000;0.000022690000000;0.000024080000000;0.000024700000000;0.000024963500000;0.000026064700000;2754.000000000000000;7475.356209150326322;14759.732184179840260;201.530000000000001;414.949999999999989;591.600000000000023;1298.000000000000000;3116.000000000000000;7785.000000000000000;18021.300000000024738;28324.099999999998545;59267.679999999934807;2754.000000000000000;47.398329702251282;46.993146923530816;8.000000000000000;14.000000000000000;17.000000000000000;25.000000000000000;34.000000000000000;53.750000000000000;89.000000000000000;122.000000000000000;227.000000000000000
WANETH;WAN;ETH;2754.000000000000000;0.000322671169208;0.000022019513453;0.000293753000000;0.000296665000000;0.000298600000000;0.000303100000000;0.000313450000000;0.000344000000000;0.000354000000000;0.000358335000000;0.000366547000000;2754.000000000000000;0.000323619970951;0.000022323997509;0.000294153000000;0.000297300000000;0.000299300000000;0.000304100000000;0.000314000000000;0.000345100000000;0.000355000000000;0.000359135000000;0.000368494000000;2754.000000000000000;0.000321692955701;0.000021721746007;0.000293100000000;0.000295700000000;0.000297900000000;0.000302400000000;0.000312800000000;0.000343000000000;0.000352600000000;0.000357000000000;0.000365000000000;2754.000000000000000;0.000322634386347;0.000022003018160;0.000293606000000;0.000296400000000;0.000298600000000;0.000303200000000;0.000313300000000;0.000344000000000;0.000354000000000;0.000358000000000;0.000366694000000;2754.000000000000000;2256.454462599854196;5646.174602695705289;0.000000000000000;33.231999999999999;84.825000000000003;235.187500000000000;643.414999999999964;1939.772500000000036;5403.844000000006417;9533.105999999996129;24754.933199999930366;2754.000000000000000;15.185185185185183;13.902131667755455;0.000000000000000;1.000000000000000;3.000000000000000;7.000000000000000;12.000000000000000;19.000000000000000;30.000000000000000;39.000000000000000;65.939999999999600
