1622838600000,0.00000056,0.00000057,0.00000056,0.00000057,407030.00000000,1622839499999,0.22826405,70,312257.00000000,0.17519117,0
1622839500000,0.00000057,0.00000057,0.00000056,0.00000056,178246.00000000,1622840399999,0.10078657,41,96881.00000000,0.05522217,0
1622840400000,0.00000056,0.00000057,0.00000056,0.00000057,17978.00000000,1622841299999,0.01012522,9,5754.00000000,0.00327978,0
1622841300000,0.00000057,0.00000057,0.00000056,0.00000057,168888.00000000,1622842199999,0.09626216,9,168488.00000000,0.09603816,0
1622842200000,0.00000057,0.00000057,0.00000056,0.00000057,6311.00000000,1622843099999,0.00358828,4,5412.00000000,0.00308484,0
1622843100000,0.00000056,0.00000056,0.00000055,0.00000056,349859.00000000,1622843999999,0.19500994,79,16047.00000000,0.00898632,0
1622844000000,0.00000055,0.00000055,0.00000055,0.00000055,16612.00000000,1622844899999,0.00913660,4,0.00000000,0.00000000,0
1622844900000,0.00000056,0.00000056,0.00000055,0.00000055,62907.00000000,1622845799999,0.03513158,5,53273.00000000,0.02983288,0
1622845800000,0.00000055,0.00000056,0.00000055,0.00000055,60473.00000000,1622846699999,0.03340988,7,14973.00000000,0.00838488,0
1622846700000,0.00000055,0.00000057,0.00000055,0.00000057,504948.00000000,1622847599999,0.27945980,58,152085.00000000,0.08536935,0
1622847600000,0.00000056,0.00000057,0.00000055,0.00000055,188137.00000000,1622848499999,0.10444123,119,59730.00000000,0.03369703,0
1622848500000,0.00000055,0.00000056,0.00000055,0.00000055,67704.00000000,1622849399999,0.03724120,6,400.00000000,0.00022400,0
1622849400000,0.00000055,0.00000055,0.00000055,0.00000055,33443.00000000,1622850299999,0.01839365,2,0.00000000,0.00000000,0
1622850300000,0.00000055,0.00000056,0.00000055,0.00000055,79484.00000000,1622851199999,0.04372412,5,792.00000000,0.00044352,0
